Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,1300
Conversion Gain:,2048
Coarse Gain:,4
Fine Gain:,1.26
Upper Discriminator:,1582
Lower Discriminator:,19
Calibration Coefficients:,2.3506120764788457E-5,0.7050701467544402,0.9207478481151286
Calibration Channels:,123,1782,910
Calibration Energies:,88.0,1332.0,662.0
Elapsed Real Time:,535.34
Elapsed Live Time:,528.2
Start Time:,March 12, 2019, 12:10:47
End Time:,March 12, 2019, 12:09:47
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid

1,88,151,45378,33214,27,86
2,234,282,1776,327,4,183

Channel Data:
Channel,Energy,Counts
1073,784.5242938296327,2
1074,785.2798316176692,1
1075,786.0354164179471,1
1076,786.7910482304666,1
1077,787.5467270552276,1
1078,788.3024528922302,2
1079,789.0582257414743,1
1080,789.8140456029599,2
1081,790.569912476687,2
1082,791.3258263626557,0
1083,792.0817872608659,0
1084,792.8377951713177,2
1085,793.5938500940109,3
1086,794.3499520289457,0
1087,795.1061009761221,2
1088,795.8622969355399,2
1089,796.6185399071993,0
1090,797.3748298911003,0
1091,798.1311668872426,4
1092,798.8875508956265,4
1093,799.6439819162521,0
1094,800.4004599491192,3
1095,801.1569849942277,3
1096,801.9135570515779,1
1097,802.6701761211694,1
1098,803.4268422030026,0
1099,804.1835552970773,1
1100,804.9403154033936,1
1101,805.6971225219512,0
1102,806.4539766527505,1
1103,807.2108777957912,0
1104,807.9678259510736,3
1105,808.7248211185974,0
1106,809.4818632983629,0
1107,810.2389524903698,3
1108,810.9960886946183,0
1109,811.7532719111082,2
1110,812.5105021398398,1
1111,813.2677793808128,1
1112,814.0251036340272,1
1113,814.7824748994834,4
1114,815.539893177181,1
1115,816.2973584671201,1
1116,817.0548707693009,3
1117,817.8124300837231,3
1118,818.5700364103868,2
1119,819.3276897492922,1
1120,820.085390100439,3
1121,820.8431374638272,2
1122,821.6009318394571,2
1123,822.3587732273285,2
1124,823.1166616274413,0
1125,823.8745970397958,3
1126,824.6325794643918,0
1127,825.3906089012294,1
1128,826.1486853503084,3
1129,826.9068088116289,3
1130,827.6649792851911,0
1131,828.4231967709948,0
1132,829.1814612690398,2
1133,829.9397727793265,4
1134,830.6981313018547,1
1135,831.4565368366244,2
1136,832.2149893836357,2
1137,832.9734889428886,1
1138,833.7320355143829,0
1139,834.4906290981188,3
1140,835.2492696940961,0
1141,836.0079573023152,2
1142,836.7666919227754,3
1143,837.5254735554774,2
1144,838.2843022004209,2
1145,839.043177857606,0
1146,839.8021005270326,3
1147,840.5610702087007,0
1148,841.3200869026103,1
1149,842.0791506087616,2
1150,842.8382613271542,2
1151,843.5974190577884,0
1152,844.3566238006642,0
1153,845.1158755557814,4
1154,845.8751743231402,2
1155,846.6345201027406,0
1156,847.3939128945824,3
1157,848.1533526986658,0
1158,848.9128395149908,1
1159,849.6723733435573,2
1160,850.4319541843653,1
1161,851.1915820374147,4
1162,851.9512569027058,1
1163,852.7109787802383,2
1164,853.4707476700124,1
1165,854.230563572028,2
1166,854.9904264862852,1
1167,855.7503364127839,2
1168,856.5102933515242,2
1169,857.2702973025059,1
1170,858.0303482657292,2
1171,858.790446241194,2
1172,859.5505912289004,3
1173,860.3107832288482,1
1174,861.0710222410376,0
1175,861.8313082654685,1
1176,862.5916413021409,4
1177,863.352021351055,0
1178,864.1124484122105,2
1179,864.8729224856075,0
1180,865.6334435712462,1
1181,866.3940116691263,0
1182,867.1546267792479,0
1183,867.915288901611,3
1184,868.6759980362157,3
1185,869.4367541830619,0
1186,870.1975573421497,2
1187,870.958407513479,0
1188,871.7193046970498,1
1189,872.4802488928622,1
1190,873.241240100916,1
1191,874.0022783212114,0
1192,874.7633635537484,2
1193,875.5244957985268,1
1194,876.2856750555468,1
1195,877.0469013248082,2
1196,877.8081746063114,0
1197,878.5694949000559,1
1198,879.3308622060421,0
1199,880.0922765242697,2
1200,880.8537378547388,1
1201,881.6152461974496,1
1202,882.3768015524018,0
1203,883.1384039195956,5
1204,883.9000532990308,1
1205,884.6617496907076,4
1206,885.423493094626,3
1207,886.1852835107858,3
1208,886.9471209391872,2
1209,887.7090053798302,1
1210,888.4709368327146,3
1211,889.2329152978407,0
1212,889.9949407752082,2
1213,890.7570132648173,0
1214,891.5191327666678,2
1215,892.2812992807599,0
1216,893.0435128070935,2
1217,893.8057733456687,0
1218,894.5680808964854,1
1219,895.3304354595437,1
1220,896.0928370348435,2
1221,896.8552856223847,2
1222,897.6177812221675,2
1223,898.3803238341919,0
1224,899.1429134584577,2
1225,899.9055500949651,1
1226,900.668233743714,1
1227,901.4309644047046,2
1228,902.1937420779366,1
1229,902.9565667634101,0
1230,903.7194384611252,1
1231,904.4823571710817,1
1232,905.2453228932799,1
1233,906.0083356277195,1
1234,906.7713953744006,1
1235,907.5345021333233,1
1236,908.2976559044876,1
1237,909.0608566878933,2
1238,909.8241044835406,2
1239,910.5873992914295,3
1240,911.3507411115598,1
1241,912.1141299439317,1
1242,912.8775657885451,2
1243,913.6410486454001,1
1244,914.4045785144966,0
1245,915.1681553958344,4
1246,915.931779289414,2
1247,916.695450195235,2
1248,917.4591681132977,1
1249,918.2229330436018,1
1250,918.9867449861474,0
1251,919.7506039409346,3
1252,920.5145099079633,0
1253,921.2784628872336,1
1254,922.0424628787454,2
1255,922.8065098824985,4
1256,923.5706038984935,2
1257,924.3347449267297,1
1258,925.0989329672077,1
1259,925.8631680199271,0
1260,926.6274500848881,0
1261,927.3917791620905,3
1262,928.1561552515345,0
1263,928.9205783532201,2
1264,929.6850484671471,3
1265,930.4495655933157,3
1266,931.2141297317257,2
1267,931.9787408823775,1
1268,932.7433990452706,0
1269,933.5081042204054,1
1270,934.2728564077815,0
1271,935.0376556073994,0
1272,935.8025018192587,1
1273,936.5673950433595,1
1274,937.3323352797019,1
1275,938.0973225282856,1
1276,938.8623567891111,3
1277,939.627438062178,0
1278,940.3925663474865,1
1279,941.1577416450366,2
1280,941.9229639548281,0
1281,942.6882332768612,0
1282,943.4535496111358,2
1283,944.2189129576519,0
1284,944.9843233164096,0
1285,945.7497806874088,3
1286,946.5152850706494,0
1287,947.2808364661316,3
1288,948.0464348738554,1
1289,948.8120802938207,0
1290,949.5777727260275,1
1291,950.343512170476,1
1292,951.1092986271658,1
1293,951.8751320960972,0
1294,952.6410125772702,2
1295,953.4069400706848,1
1296,954.1729145763406,1
1297,954.9389360942382,2
1298,955.7050046243772,2
1299,956.4711201667578,1
1300,957.23728272138,1
1301,958.0034922882436,0
1302,958.7697488673489,3
1303,959.5360524586956,0
1304,960.3024030622838,2
1305,961.0688006781136,1
1306,961.8352453061848,1
1307,962.6017369464977,1
1308,963.368275599052,1
1309,964.1348612638479,0
1310,964.9014939408854,0
1311,965.6681736301643,0
1312,966.4349003316848,3
1313,967.2016740454468,1
1314,967.9684947714504,0
1315,968.7353625096955,0
1316,969.5022772601819,0
1317,970.2692390229101,0
1318,971.0362477978798,0
1319,971.8033035850909,1
1320,972.5704063845437,3
1321,973.337556196238,1
1322,974.1047530201737,1
1323,974.8719968563511,0
1324,975.6392877047699,0
1325,976.4066255654303,4
1326,977.1740104383322,2
1327,977.9414423234755,0
1328,978.7089212208605,0
1329,979.4764471304869,2
1330,980.244020052355,0
1331,981.0116399864645,1
1332,981.7793069328156,1
1333,982.5470208914082,1
1334,983.3147818622424,1
1335,984.082589845318,2
1336,984.8504448406353,0
1337,985.6183468481938,1
1338,986.3862958679941,2
1339,987.1542919000359,2
1340,987.9223349443192,2
1341,988.6904250008441,1
1342,989.4585620696105,0
1343,990.2267461506184,0
1344,990.9949772438678,3
1345,991.7632553493588,0
1346,992.5315804670913,1
1347,993.2999525970652,0
1348,994.0683717392808,1
1349,994.8368378937379,0
1350,995.6053510604364,2
1351,996.3739112393766,1
1352,997.1425184305583,1
1353,997.9111726339814,2
1354,998.6798738496462,2
1355,999.4486220775525,0
1356,1000.2174173177003,3
1357,1000.9862595700895,1
1358,1001.7551488347203,2
1359,1002.5240851115927,5
1360,1003.2930684007066,1
1361,1004.062098702062,0
1362,1004.831176015659,4
1363,1005.6003003414975,1
1364,1006.3694716795776,0
1365,1007.1386900298991,0
1366,1007.9079553924622,3
1367,1008.6772677672668,0
1368,1009.4466271543129,0
1369,1010.2160335536006,1
1370,1010.9854869651298,3
1371,1011.7549873889005,0
1372,1012.5245348249127,1
1373,1013.2941292731665,0
1374,1014.0637707336618,0
1375,1014.8334592063987,0
1376,1015.6031946913771,1
1377,1016.372977188597,1
1378,1017.1428066980584,2
1379,1017.9126832197613,0
1380,1018.6826067537058,0
1381,1019.4525772998919,1
1382,1020.2225948583194,0
1383,1020.9926594289885,0
1384,1021.7627710118992,0
1385,1022.5329296070513,0
1386,1023.303135214445,1
1387,1024.0733878340802,1
1388,1024.8436874659567,4
1389,1025.614034110075,3
1390,1026.3844277664348,1
1391,1027.1548684350362,0
1392,1027.925356115879,2
1393,1028.6958908089634,2
1394,1029.4664725142893,2
1395,1030.2371012318567,1
1396,1031.0077769616657,1
1397,1031.778499703716,1
1398,1032.549269458008,0
1399,1033.3200862245417,1
1400,1034.0909500033167,1
1401,1034.8618607943333,3
1402,1035.6328185975915,0
1403,1036.4038234130912,2
1404,1037.1748752408323,1
1405,1037.9459740808152,2
1406,1038.7171199330394,1
1407,1039.4883127975052,3
1408,1040.2595526742125,2
1409,1041.0308395631614,0
1410,1041.8021734643517,0
1411,1042.5735543777837,1
1412,1043.344982303457,2
1413,1044.116457241372,2
1414,1044.8879791915285,0
1415,1045.6595481539266,1
1416,1046.4311641285663,1
1417,1047.2028271154472,1
1418,1047.9745371145698,0
1419,1048.746294125934,3
1420,1049.5180981495396,0
1421,1050.2899491853868,1
1422,1051.0618472334756,0
1423,1051.8337922938058,0
1424,1052.6057843663777,1
1425,1053.377823451191,1
1426,1054.149909548246,0
1427,1054.9220426575423,1
1428,1055.69422277908,2
1429,1056.4664499128596,3
1430,1057.2387240588805,0
1431,1058.011045217143,0
1432,1058.783413387647,1
1433,1059.5558285703926,0
1434,1060.3282907653797,0
1435,1061.1007999726082,3
1436,1061.8733561920785,0
1437,1062.6459594237901,0
1438,1063.4186096677433,1
1439,1064.191306923938,1
1440,1064.9640511923744,2
1441,1065.736842473052,3
1442,1066.5096807659716,2
1443,1067.2825660711324,0
1444,1068.0554983885347,0
1445,1068.8284777181786,2
1446,1069.6015040600641,0
1447,1070.374577414191,1
1448,1071.1476977805596,1
1449,1071.9208651591696,0
1450,1072.6940795500211,1
1451,1073.4673409531142,1
1452,1074.2406493684489,1
1453,1075.014004796025,1
1454,1075.7874072358427,1
1455,1076.5608566879018,1
1456,1077.3343531522028,2
1457,1078.107896628745,2
1458,1078.8814871175286,1
1459,1079.655124618554,0
1460,1080.428809131821,1
1461,1081.2025406573293,0
1462,1081.9763191950792,2
1463,1082.7501447450707,1
1464,1083.5240173073037,1
1465,1084.297936881778,0
1466,1085.0719034684942,1
1467,1085.8459170674516,0
1468,1086.6199776786507,1
1469,1087.3940853020913,1
1470,1088.1682399377735,1
1471,1088.9424415856972,0
1472,1089.7166902458625,0
1473,1090.4909859182692,1
1474,1091.2653286029174,0
1475,1092.0397182998074,2
1476,1092.8141550089388,0
1477,1093.5886387303115,2
1478,1094.363169463926,0
1479,1095.1377472097818,2
1480,1095.9123719678794,1
1481,1096.6870437382183,0
1482,1097.4617625207989,0
1483,1098.236528315621,1
1484,1099.0113411226844,1
1485,1099.7862009419894,3
1486,1100.561107773536,0
1487,1101.336061617324,2
1488,1102.1110624733537,0
1489,1102.886110341625,2
1490,1103.6612052221378,1
1491,1104.4363471148922,1
1492,1105.211536019888,0
1493,1105.9867719371252,0
1494,1106.762054866604,1
1495,1107.5373848083245,2
1496,1108.3127617622865,1
1497,1109.0881857284899,0
1498,1109.863656706935,1
1499,1110.6391746976215,1
1500,1111.4147397005495,0
1501,1112.190351715719,0
1502,1112.9660107431303,0
1503,1113.7417167827828,0
1504,1114.517469834677,1
1505,1115.2932698988127,0
1506,1116.0691169751897,0
1507,1116.8450110638084,0
1508,1117.6209521646688,3
1509,1118.3969402777707,0
1510,1119.172975403114,0
1511,1119.9490575406987,2
1512,1120.725186690525,2
1513,1121.501362852593,3
1514,1122.2775860269026,3
1515,1123.0538562134536,1
1516,1123.830173412246,2
1517,1124.6065376232802,1
1518,1125.3829488465558,3
1519,1126.159407082073,1
1520,1126.9359123298316,0
1521,1127.7124645898318,0
1522,1128.4890638620734,1
1523,1129.2657101465566,0
1524,1130.0424034432815,0
1525,1130.8191437522478,0
1526,1131.5959310734554,1
1527,1132.3727654069046,1
1528,1133.1496467525956,0
1529,1133.926575110528,0
1530,1134.7035504807018,1
1531,1135.4805728631172,0
1532,1136.2576422577743,1
1533,1137.0347586646728,0
1534,1137.811922083813,1
1535,1138.5891325151945,1
1536,1139.3663899588175,0
1537,1140.1436944146824,3
1538,1140.9210458827883,2
1539,1141.698444363136,1
1540,1142.4758898557254,1
1541,1143.253382360556,2
1542,1144.0309218776285,1
1543,1144.8085084069423,0
1544,1145.5861419484977,0
1545,1146.3638225022944,1
1546,1147.141550068333,1
1547,1147.9193246466127,0
1548,1148.6971462371341,1
1549,1149.475014839897,0
1550,1150.2529304549016,1
1551,1151.0308930821477,0
1552,1151.8089027216354,2
1553,1152.5869593733644,1
1554,1153.365063037335,1
1555,1154.1432137135473,1
1556,1154.921411402001,1
1557,1155.6996561026963,1
1558,1156.477947815633,1
1559,1157.2562865408113,3
1560,1158.034672278231,0
1561,1158.8131050278923,1
1562,1159.5915847897952,1
1563,1160.3701115639396,3
1564,1161.1486853503256,0
1565,1161.9273061489532,1
1566,1162.7059739598221,0
1567,1163.4846887829324,0
1568,1164.2634506182844,0
1569,1165.042259465878,1
1570,1165.8211153257132,1
1571,1166.60001819779,0
1572,1167.378968082108,1
1573,1168.1579649786677,2
1574,1168.9370088874691,0
1575,1169.716099808512,1
1576,1170.495237741796,1
1577,1171.274422687322,0
1578,1172.0536546450892,3
1579,1172.8329336150982,0
1580,1173.6122595973486,0
1581,1174.3916325918406,1
1582,1175.171052598574,1
1583,1175.950519617549,2
1584,1176.7300336487656,0
1585,1177.5095946922236,3
1586,1178.2892027479231,1
1587,1179.0688578158642,0
1588,1179.8485598960467,2
1589,1180.628308988471,0
1590,1181.4081050931366,1
1591,1182.187948210044,0
1592,1182.9678383391927,2
1593,1183.747775480583,0
1594,1184.5277596342148,3
1595,1185.3077908000882,1
1596,1186.087868978203,1
1597,1186.8679941685596,0
1598,1187.6481663711575,2
1599,1188.428385585997,0
1600,1189.208651813078,0
1601,1189.9889650524005,0
1602,1190.7693253039645,0
1603,1191.5497325677702,2
1604,1192.3301868438173,0
1605,1193.110688132106,0
1606,1193.891236432636,0
1607,1194.6718317454079,0
1608,1195.4524740704207,1
1609,1196.2331634076756,2
1610,1197.0138997571719,3
1611,1197.7946831189097,2
1612,1198.575513492889,1
1613,1199.35639087911,1
1614,1200.1373152775725,1
1615,1200.9182866882763,1
1616,1201.699305111222,2
1617,1202.480370546409,0
1618,1203.2614829938375,0
1619,1204.0426424535076,2
1620,1204.823848925419,2
1621,1205.6051024095723,3
1622,1206.3864029059669,0
1623,1207.167750414603,0
1624,1207.9491449354807,3
1625,1208.7305864686,3
1626,1209.5120750139608,0
1627,1210.2936105715632,0
1628,1211.075193141407,3
1629,1211.856822723492,1
1630,1212.638499317819,0
1631,1213.4202229243874,0
1632,1214.2019935431974,1
1633,1214.9838111742488,3
1634,1215.765675817542,0
1635,1216.5475874730764,0
1636,1217.3295461408525,1
1637,1218.11155182087,0
1638,1218.8936045131293,3
1639,1219.67570421763,2
1640,1220.4578509343721,1
1641,1221.2400446633558,1
1642,1222.022285404581,1
1643,1222.8045731580478,1
1644,1223.5869079237561,1
1645,1224.369289701706,1
1646,1225.1517184918973,0
1647,1225.9341942943304,1
1648,1226.7167171090048,1
1649,1227.4992869359205,0
1650,1228.281903775078,1
1651,1229.064567626477,1
1652,1229.8472784901176,2
1653,1230.6300363659996,0
1654,1231.4128412541231,0
1655,1232.1956931544883,1
1656,1232.978592067095,0
1657,1233.7615379919432,2
1658,1234.5445309290328,1
1659,1235.3275708783642,1
1660,1236.110657839937,2
1661,1236.8937918137512,1
1662,1237.6769727998071,2
1663,1238.4602007981046,1
1664,1239.2434758086433,2
1665,1240.026797831424,3
1666,1240.8101668664458,2
1667,1241.5935829137093,3
1668,1242.3770459732143,2
1669,1243.160556044961,0
1670,1243.9441131289486,0
1671,1244.7277172251784,1
1672,1245.5113683336494,0
1673,1246.295066454362,1
1674,1247.0788115873163,1
1675,1247.862603732512,1
1676,1248.6464428899492,1
1677,1249.430329059628,0
1678,1250.2142622415483,3
1679,1250.9982424357102,2
1680,1251.7822696421135,0
1681,1252.5663438607585,2
1682,1253.350465091645,3
1683,1254.1346333347728,1
1684,1254.9188485901425,1
1685,1255.7031108577535,3
1686,1256.487420137606,1
1687,1257.2717764297001,0
1688,1258.0561797340356,0
1689,1258.8406300506128,0
1690,1259.6251273794312,2
1691,1260.4096717204916,0
1692,1261.1942630737933,0
1693,1261.9789014393364,1
1694,1262.7635868171212,2
1695,1263.5483192071476,1
1696,1264.3330986094154,2
1697,1265.1179250239247,2
1698,1265.9027984506756,1
1699,1266.687718889668,2
1700,1267.472686340902,2
1701,1268.2577008043777,2
1702,1269.0427622800946,1
1703,1269.8278707680531,1
1704,1270.6130262682534,1
1705,1271.3982287806948,1
1706,1272.183478305378,1
1707,1272.9687748423028,0
1708,1273.7541183914689,1
1709,1274.5395089528768,0
1710,1275.324946526526,4
1711,1276.1104311124166,2
1712,1276.895962710549,0
1713,1277.6815413209226,1
1714,1278.4671669435381,0
1715,1279.252839578395,1
1716,1280.0385592254934,3
1717,1280.8243258848333,1
1718,1281.6101395564149,0
1719,1282.396000240238,1
1720,1283.1819079363024,0
1721,1283.9678626446087,1
1722,1284.7538643651562,0
1723,1285.5399130979454,0
1724,1286.326008842976,1
1725,1287.1121516002481,2
1726,1287.898341369762,0
1727,1288.6845781515171,2
1728,1289.470861945514,1
1729,1290.2571927517522,0
1730,1291.043570570232,1
1731,1291.8299954009533,3
1732,1292.6164672439163,0
1733,1293.4029860991207,0
1734,1294.1895519665666,0
1735,1294.976164846254,1
1736,1295.762824738183,2
1737,1296.5495316423537,0
1738,1297.336285558766,1
1739,1298.1230864874194,2
1740,1298.9099344283147,1
1741,1299.6968293814514,1
1742,1300.4837713468296,2
1743,1301.2707603244492,1
1744,1302.0577963143105,0
1745,1302.8448793164132,0
1746,1303.6320093307577,1
1747,1304.4191863573435,2
1748,1305.206410396171,1
1749,1305.9936814472399,0
1750,1306.7809995105501,0
1751,1307.5683645861022,1
1752,1308.3557766738954,3
1753,1309.1432357739304,0
1754,1309.930741886207,1
1755,1310.7182950107251,4
1756,1311.5058951474848,1
1757,1312.293542296486,2
1758,1313.0812364577287,1
1759,1313.8689776312128,0
1760,1314.6567658169386,2
1761,1315.4446010149059,2
1762,1316.2324832251147,1
1763,1317.020412447565,2
1764,1317.808388682257,2
1765,1318.5964119291903,0
1766,1319.3844821883652,1
1767,1320.1725994597816,2
1768,1320.9607637434397,0
1769,1321.748975039339,2
1770,1322.5372333474802,0
1771,1323.3255386678627,3
1772,1324.1138910004865,0
1773,1324.9022903453522,0
1774,1325.6907367024594,0
1775,1326.4792300718082,6
1776,1327.2677704533983,0
1777,1328.05635784723,0
1778,1328.8449922533032,3
1779,1329.633673671618,0
1780,1330.4224021021744,0
1781,1331.2111775449723,3
1782,1332.0000000000116,0
1783,1332.7888694672927,2
1784,1333.577785946815,3
1785,1334.366749438579,1
1786,1335.1557599425846,2
1787,1335.9448174588315,1
1788,1336.7339219873202,0
1789,1337.5230735280502,0
1790,1338.3122720810218,1
1791,1339.1015176462352,0
1792,1339.8908102236894,2
1793,1340.6801498133857,0
1794,1341.4695364153235,0
1795,1342.2589700295027,0
1796,1343.0484506559235,1
1797,1343.8379782945858,1
1798,1344.6275529454897,1
1799,1345.4171746086352,0
1800,1346.2068432840222,1
1801,1346.9965589716505,4
1802,1347.7863216715205,1
1803,1348.576131383632,0
1804,1349.365988107985,0
1805,1350.1558918445796,0
1806,1350.9458425934158,0
1807,1351.7358403544933,0
1808,1352.5258851278124,2
1809,1353.3159769133733,1
1810,1354.1061157111756,1
1811,1354.8963015212191,1
1812,1355.6865343435045,3
1813,1356.476814178031,1
1814,1357.2671410247995,1
1815,1358.0575148838093,0
1816,1358.8479357550607,1
1817,1359.6384036385537,3
1818,1360.428918534288,1
1819,1361.219480442264,0
1820,1362.0100893624815,1
1821,1362.8007452949407,0
1822,1363.5914482396413,2
1823,1364.3821981965832,0
1824,1365.172995165767,0
1825,1365.9638391471922,0
1826,1366.7547301408588,2
1827,1367.545668146767,1
1828,1368.3366531649167,1
1829,1369.127685195308,0
1830,1369.9187642379409,1
1831,1370.7098902928153,0
1832,1371.501063359931,0
1833,1372.2922834392882,2
1834,1373.0835505308871,0
1835,1373.8748646347276,0
1836,1374.6662257508096,1
1837,1375.4576338791333,1
1838,1376.2490890196982,0
1839,1377.0405911725047,0
1840,1377.8321403375528,0
1841,1378.6237365148424,0
1842,1379.4153797043737,1
1843,1380.2070699061464,1
1844,1380.9988071201606,0
1845,1381.7905913464162,1
1846,1382.5824225849137,1
1847,1383.3743008356525,1
1848,1384.1662260986327,0
1849,1384.9581983738547,1
1850,1385.7502176613182,1
1851,1386.542283961023,0
1852,1387.3343972729695,0
1853,1388.1265575971574,0
1854,1388.9187649335868,0
1855,1389.711019282258,1
1856,1390.5033206431704,0
1857,1391.2956690163246,0
1858,1392.0880644017202,3
1859,1392.8805067993574,1
1860,1393.672996209236,1
1861,1394.4655326313562,1
1862,1395.258116065718,1
1863,1396.0507465123212,1
1864,1396.8434239711662,1
1865,1397.6361484422525,1
1866,1398.4289199255804,2
1867,1399.2217384211497,0
1868,1400.0146039289607,0
1869,1400.807516449013,1
1870,1401.6004759813072,0
1871,1402.3934825258427,0
1872,1403.1865360826198,0
1873,1403.9796366516382,0
1874,1404.7727842328982,0
1875,1405.5659788264,0
1876,1406.359220432143,1
1877,1407.1525090501277,0
1878,1407.945844680354,0
1879,1408.7392273228218,0
1880,1409.532656977531,0
1881,1410.3261336444818,0
1882,1411.1196573236741,0
1883,1411.913228015108,0
1884,1412.7068457187834,0
1885,1413.5005104347003,1
1886,1414.294222162859,1
1887,1415.0879809032588,1
1888,1415.8817866559004,1
1889,1416.6756394207835,0
1890,1417.469539197908,0
1891,1418.2634859872742,0
1892,1419.057479788882,1
1893,1419.851520602731,0
1894,1420.6456084288218,0
1895,1421.4397432671537,0
1896,1422.2339251177275,1
1897,1423.0281539805428,0
1898,1423.8224298555995,0
1899,1424.616752742898,0
1900,1425.4111226424377,0
1901,1426.2055395542193,0
1902,1427.0000034782422,0
1903,1427.7945144145067,0
1904,1428.5890723630125,0
1905,1429.3836773237601,0
1906,1430.1783292967493,0
1907,1430.9730282819799,0
1908,1431.767774279452,0
1909,1432.5625672891656,0
1910,1433.3574073111208,0
1911,1434.1522943453174,1
1912,1434.9472283917557,0
1913,1435.7422094504354,0
1914,1436.5372375213567,0
1915,1437.3323126045193,0
1916,1438.1274346999237,0
1917,1438.9226038075697,0
1918,1439.717819927457,0
1919,1440.513083059586,1
1920,1441.3083932039565,0
1921,1442.1037503605685,0
1922,1442.899154529422,1
1923,1443.694605710517,1
1924,1444.4901039038537,0
1925,1445.2856491094317,0
1926,1446.0812413272513,0
1927,1446.8768805573127,0
1928,1447.6725667996152,0
1929,1448.4683000541595,0
1930,1449.2640803209454,0
1931,1450.0599075999726,0
1932,1450.8557818912413,0
1933,1451.6517031947517,1
1934,1452.4476715105036,0
1935,1453.243686838497,1
1936,1454.0397491787319,2
1937,1454.8358585312083,1
1938,1455.6320148959262,0
1939,1456.428218272886,0
1940,1457.2244686620868,0
1941,1458.0207660635294,0
1942,1458.8171104772136,0
1943,1459.6135019031392,0
1944,1460.4099403413065,0
1945,1461.2064257917152,1
1946,1462.0029582543655,1
1947,1462.7995377292573,0
1948,1463.5961642163904,1
1949,1464.3928377157654,1
1950,1465.1895582273817,1
1951,1465.9863257512395,0
1952,1466.783140287339,0
1953,1467.58000183568,2
1954,1468.3769103962625,0
1955,1469.1738659690864,0
1956,1469.9708685541518,0
1957,1470.7679181514588,0
1958,1471.5650147610074,1
1959,1472.3621583827976,0
1960,1473.1593490168293,0
1961,1473.9565866631024,0
1962,1474.753871321617,0
1963,1475.5512029923734,0
1964,1476.3485816753712,0
1965,1477.1460073706105,1
1966,1477.9434800780912,0
1967,1478.7409997978136,0
1968,1479.5385665297774,1
1969,1480.336180273983,0
1970,1481.13384103043,0
1971,1481.9315487991184,0
1972,1482.7293035800485,0
1973,1483.52710537322,0
1974,1484.324954178633,0
1975,1485.1228499962876,1
1976,1485.9207928261837,1
1977,1486.7187826683212,0
1978,1487.5168195227004,1
1979,1488.314903389321,0
1980,1489.1130342681834,0
1981,1489.911212159287,0
1982,1490.7094370626323,1
1983,1491.5077089782192,0
1984,1492.3060279060476,0
1985,1493.1043938461175,0
1986,1493.9028067984289,0
1987,1494.701266762982,0
1988,1495.4997737397764,0
1989,1496.2983277288124,0
1990,1497.09692873009,0
1991,1497.8955767436091,0
1992,1498.6942717693696,0
1993,1499.4930138073717,0
1994,1500.2918028576155,0
1995,1501.0906389201007,0
1996,1501.8895219948274,0
1997,1502.6884520817953,0
1998,1503.4874291810052,0
1999,1504.2864532924564,0
2000,1505.0855244161494,0
2001,1505.8846425520837,0
2002,1506.6838077002596,1
2003,1507.483019860677,0
2004,1508.282279033336,1
2005,1509.0815852182363,0
2006,1509.8809384153785,0
2007,1510.680338624762,1
2008,1511.4797858463871,0
2009,1512.2792800802538,1
2010,1513.0788213263618,0
2011,1513.8784095847116,0
2012,1514.6780448553027,1
2013,1515.4777271381354,0
2014,1516.2774564332096,1
2015,1517.0772327405255,0
2016,1517.8770560600829,0
2017,1518.6769263918816,0
2018,1519.4768437359219,0
2019,1520.2768080922037,0
2020,1521.0768194607272,1
2021,1521.8768778414922,0
2022,1522.6769832344985,0
2023,1523.4771356397466,0
2024,1524.277335057236,0
2025,1525.0775814869671,2
2026,1525.8778749289397,0
2027,1526.6782153831539,0
2028,1527.4786028496096,0
2029,1528.279037328307,1
2030,1529.0795188192455,0
2031,1529.8800473224258,0
2032,1530.6806228378475,0
2033,1531.4812453655109,0
2034,1532.2819149054158,0
2035,1533.0826314575622,0
2036,1533.88339502195,0
2037,1534.6842055985794,0
2038,1535.4850631874501,1
2039,1536.2859677885626,0
2040,1537.0869194019167,1
2041,1537.8879180275123,1
2042,1538.6889636653493,0
2043,1539.4900563154279,0
2044,1540.2911959777482,1
2045,1541.0923826523099,1
2046,1541.893616339113,0
2047,1542.6948970381577,0
